Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Country_Encoded
SILK PURSE BABUSHKA RED,-0.06684957445675406,2010-12-03 11:35:00,0.010567193496403317,16891,United Kingdom,-0.06162668536556122,35
HOME SWEET HOME METAL SIGN ,-0.06127331081437809,2011-09-25 14:37:00,-0.007534115934443245,17107,United Kingdom,-0.053376144671773894,35
SMALL POPCORN HOLDER,-0.005510674390618371,2011-06-08 12:54:00,-0.10256599044638771,15764,United Kingdom,-0.03946346820774038,35
BOTTLE BAG RETROSPOT ,-0.06127331081437809,2011-07-26 17:27:00,-0.0459993984749922,16750,United Kingdom,-0.05887650513429879,35
BAKING MOULD EASTER EGG MILK CHOC,-0.06127331081437809,2011-03-30 16:28:00,-0.007534115934443245,17757,United Kingdom,-0.053376144671773894,35
HEART OF WICKER LARGE,-0.038968256244874204,2011-10-28 12:39:00,-0.007534115934443245,16150,United Kingdom,-0.01519717204954236,35
LARGE RED BABUSHKA NOTEBOOK ,-0.005510674390618371,2011-05-22 10:39:00,-0.08446468101554117,18287,United Kingdom,-0.023933038666493652,35
GUMBALL COAT RACK,0.12831965302640497,2011-04-08 09:54:00,-0.0459993984749922,12705,Germany,0.1721386342917463,14
3 STRIPEY MICE FELTCRAFT,-0.005510674390618371,2011-07-19 10:06:00,-0.05278738951155967,12947,United Kingdom,0.0032452130306881138,35
STRAWBERRY CHARLOTTE BAG,-0.016663201675370314,2011-10-17 09:36:00,-0.10256599044638771,13875,United Kingdom,-0.04496382867026526,35
EASTER CRAFT 4 CHICKS ,0.061404489317893295,2011-02-01 10:37:00,-0.05278738951155967,16570,United Kingdom,0.07895605704426589,35
PACK OF 72 RETROSPOT CAKE CASES,-0.06127331081437809,2011-04-05 12:50:00,-0.11614197251952264,14535,United Kingdom,-0.06890657421302063,35
SET/6 FROG PRINCE T-LIGHT CANDLES,-0.06684957445675406,2011-09-23 13:48:00,-0.025635425365289826,14529,United Kingdom,-0.06421509028910234,35
TRIPLE WIRE HOOK IVORY HEART,-0.06127331081437809,2011-07-03 15:53:00,0.04676981235809646,17105,United Kingdom,-0.04561092990115054,35
DOLLY GIRL LUNCH BOX,-0.005510674390618371,2011-10-26 13:46:00,-0.05278738951155967,12448,Spain,0.0032452130306881138,30
BAKING SET 9 PIECE RETROSPOT ,-0.038968256244874204,2011-06-20 09:04:00,0.08297243121978959,17444,Canada,0.023628901803574454,5
BIRD DECORATION RED RETROSPOT,-0.005510674390618371,2011-11-23 09:22:00,-0.10256599044638771,14020,United Kingdom,-0.03946346820774038,35
POPPY'S PLAYHOUSE KITCHEN,-0.038968256244874204,2011-02-11 10:38:00,-0.0459993984749922,15133,United Kingdom,-0.03169825343711701,35
SET/3 RED GINGHAM ROSE STORAGE BOX,-0.06127331081437809,2011-01-06 12:31:00,0.02866850292724988,15719,United Kingdom,-0.04819933482469166,35
ENAMEL FLOWER JUG CREAM,0.061404489317893295,2011-04-21 09:36:00,0.1055990680083478,16133,United Kingdom,0.35073857401608366,35
SILVER HEARTS TABLE DECORATION,0.32906514415193994,2011-05-26 15:19:00,-0.10844891601141285,14646,Netherlands,0.09526300806257496,23
PACK OF 20 NAPKINS RED APPLES,-0.005510674390618371,2011-08-24 09:23:00,-0.10256599044638771,12642,Germany,-0.03946346820774038,14
HANGING HEART JAR T-LIGHT HOLDER,-0.038968256244874204,2011-07-14 15:01:00,-0.08446468101554117,17259,United Kingdom,-0.04819933482469166,35
JARDIN ETCHED GLASS CHEESE DISH,-0.005510674390618371,2011-04-21 16:37:00,-0.05278738951155967,15281,United Kingdom,0.0032452130306881138,35
AIRLINE BAG VINTAGE JET SET WHITE,-0.050120783529626144,2011-03-01 14:11:00,0.05129513971580809,12866,Belgium,-0.01746202635764085,3
BISCUIT TIN VINTAGE RED,-0.05569704717200212,2011-04-01 14:58:00,0.16442832365859913,13124,United Kingdom,-0.006946631355755045,35
FRENCH BLUE METAL DOOR SIGN 2,-0.06684957445675406,2011-07-27 13:42:00,-0.08446468101554117,17841,United Kingdom,-0.06842124828985667,35
BOX OF 6 MINI 50'S CRACKERS,-0.038968256244874204,2011-11-09 13:17:00,-0.028350621779916794,14921,United Kingdom,-0.024127169035759233,35
HANGING HEART ZINC T-LIGHT HOLDER,0.061404489317893295,2011-02-02 10:54:00,-0.10256599044638771,13089,United Kingdom,-0.006461305432591089,35
RED RETROSPOT PICNIC BAG,-0.016663201675370314,2011-07-01 08:55:00,-0.007534115934443245,13492,Switzerland,0.022981800572689167,32
KEY CABINET MA CAMPAGNE,-0.06684957445675406,2011-05-11 12:32:00,0.3092387991053716,14573,United Kingdom,-0.04027234474634698,35
JUMBO BAG PINK VINTAGE PAISLEY,-0.06127331081437809,2011-08-22 14:38:00,-0.04690446394653453,14505,United Kingdom,-0.05900592538047584,35
RED RETROSPOT APRON ,-0.05569704717200212,2011-11-23 14:07:00,0.128225704796906,17841,United Kingdom,-0.014711846126378403,35
FELTCRAFT CUSHION RABBIT,-0.050120783529626144,2011-03-18 14:20:00,0.02866850292724988,12474,Germany,-0.023933038666493652,14
SET/3 VANILLA SCENTED CANDLE IN BOX,-0.06684957445675406,2011-01-27 15:02:00,0.05129513971580809,18125,United Kingdom,-0.058714729826577466,35
RED KITCHEN SCALES,-0.06684957445675406,2011-07-12 17:23:00,0.24362155241855282,17576,United Kingdom,-0.04496382867026526,35
RED RETROSPOT CHARLOTTE BAG,-0.016663201675370314,2011-09-08 13:17:00,-0.10256599044638771,12839,United Kingdom,-0.04496382867026526,35
BUNNY WOODEN PAINTED WITH BIRD ,-0.06684957445675406,2011-07-10 16:18:00,-0.12338249629186127,16877,United Kingdom,-0.07120378358266337,35
BLUE PARTY BAGS ,-0.05569704717200212,2011-06-01 13:07:00,-0.0459993984749922,15039,United Kingdom,-0.05208194221000334,35
GLASS JAR DIGESTIVE BISCUITS,-0.06127331081437809,2011-09-12 13:43:00,-0.007534115934443245,16984,United Kingdom,-0.053376144671773894,35
JUMBO STORAGE BAG SKULLS,-0.06684957445675406,2011-11-08 12:32:00,-0.04690446394653453,16764,United Kingdom,-0.06573577818168275,35
LUNCH BAG RED RETROSPOT,0.20638734401966854,2011-05-06 08:08:00,-0.0663633715846946,14156,EIRE,0.19446362675728845,10
12 PENCILS SMALL TUBE SKULL,-0.005510674390618371,2011-05-16 10:40:00,-0.11161664516181101,17228,United Kingdom,-0.04722868297836374,35
HAPPY STENCIL CRAFT,-0.005510674390618371,2011-09-26 10:06:00,-0.08446468101554117,16603,United Kingdom,-0.023933038666493652,35
PINK BOUDICCA LARGE BRACELET,-0.016663201675370314,2011-11-17 14:24:00,0.17347897837402243,17985,United Kingdom,0.15240204674974522,35
SET 2 TEA TOWELS I LOVE LONDON ,-0.06127331081437809,2011-07-24 14:21:00,0.006041866138691672,16710,United Kingdom,-0.05143484097911806,35
CARD SUKI BIRTHDAY,-0.005510674390618371,2011-02-01 12:29:00,-0.12202489808454779,15203,United Kingdom,-0.05615867996458061,35
BOX OF 24 COCKTAIL PARASOLS,-0.06684957445675406,2011-05-01 14:58:00,-0.12202489808454779,15407,United Kingdom,-0.07110671839803058,35
WOODEN HEART CHRISTMAS SCANDINAVIAN,0.011218116536509545,2011-11-02 17:09:00,-0.12790782364957293,14528,United Kingdom,-0.05839117921113483,35
WOODEN PICTURE FRAME WHITE FINISH,-0.05569704717200212,2011-10-20 13:46:00,-0.007534115934443245,13263,United Kingdom,-0.04383140151621601,35
REGENCY TEAPOT ROSES ,-0.06684957445675406,2011-07-03 15:19:00,0.3092387991053716,12748,United Kingdom,-0.04027234474634698,35
SET OF 3 WOODEN TREE DECORATIONS,-0.038968256244874204,2011-11-06 12:04:00,-0.08446468101554117,13527,United Kingdom,-0.04819933482469166,35
GREEN REGENCY TEACUP AND SAUCER,-0.05569704717200212,2011-08-21 12:36:00,-0.007534115934443245,15701,United Kingdom,-0.04383140151621601,35
SET/6 TURQUOISE BUTTERFLY T-LIGHTS,-0.050120783529626144,2011-02-16 10:25:00,-0.0459993984749922,15002,United Kingdom,-0.0452873792857079,35
PACK OF 20 NAPKINS PANTRY DESIGN,-0.06684957445675406,2011-07-26 13:46:00,-0.10256599044638771,17596,United Kingdom,-0.06971545075162723,35
MINI JIGSAW DOLLY GIRL,-0.06684957445675406,2011-11-17 17:18:00,-0.12202489808454779,14456,United Kingdom,-0.07110671839803058,35
DOORMAT FANCY FONT HOME SWEET HOME,-0.06127331081437809,2011-05-20 10:37:00,0.21873225195113885,14334,United Kingdom,-0.02102108312750989,35
HANGING HEART JAR T-LIGHT HOLDER,-0.005510674390618371,2011-05-08 11:38:00,-0.08446468101554117,14959,United Kingdom,-0.023933038666493652,35
S/4 BLACK MINI ROSE CANDLE IN BOWL,-0.06127331081437809,2011-09-26 15:28:00,-0.06726843705623693,14096,United Kingdom,-0.06191788091945959,35
RETROSPOT CHILDRENS APRON,-0.06127331081437809,2011-11-16 12:19:00,-0.05278738951155967,15900,United Kingdom,-0.05984715698062671,35
LOVE BUILDING BLOCK WORD,-0.06684957445675406,2011-02-01 14:01:00,0.128225704796906,16110,United Kingdom,-0.053214369364052584,35
ALARM CLOCK BAKELIKE ORANGE,-0.06684957445675406,2011-05-15 14:32:00,0.02866850292724988,17263,United Kingdom,-0.06033248290379067,35
JUMBO BAG APPLES,-0.06127331081437809,2011-11-10 12:37:00,0.04586474688655411,14096,United Kingdom,-0.045740350147327594,35
WOODEN UNION JACK BUNTING,-0.05569704717200212,2011-03-27 15:39:00,0.128225704796906,14476,United Kingdom,-0.014711846126378403,35
SET OF 5 PANCAKE DAY MAGNETS,-0.06127331081437809,2011-10-09 10:48:00,-0.04690446394653453,13259,United Kingdom,-0.05900592538047584,35
WOODLAND CHARLOTTE BAG,-0.016663201675370314,2011-03-30 10:32:00,-0.10256599044638771,17594,United Kingdom,-0.04496382867026526,35
BANQUET BIRTHDAY  CARD  ,-0.005510674390618371,2011-02-17 12:42:00,-0.12202489808454779,15601,United Kingdom,-0.05615867996458061,35
COFFEE MUG CAT + BIRD DESIGN,-0.038968256244874204,2011-04-18 13:46:00,-0.025635425365289826,16399,United Kingdom,-0.022962386820165735,35
SET OF 4 PANTRY JELLY MOULDS,0.061404489317893295,2011-10-21 10:50:00,-0.08446468101554117,16153,United Kingdom,0.024599553649902368,35
MOODY BOY  DOOR HANGER ,0.061404489317893295,2011-07-20 12:16:00,-0.12338249629186127,14401,United Kingdom,-0.04218129337745856,35
SPACEBOY LUNCH BOX ,-0.005510674390618371,2011-05-10 12:55:00,-0.05278738951155967,12684,France,0.0032452130306881138,13
SWALLOWS GREETING CARD,-0.005510674390618371,2011-07-20 11:38:00,-0.12202489808454779,15529,United Kingdom,-0.05615867996458061,35
REX CASH+CARRY JUMBO SHOPPER,-0.044544519887250174,2011-11-28 13:56:00,-0.0980406630886761,17379,United Kingdom,-0.057096976749364266,35
SET OF 60 VINTAGE LEAF CAKE CASES ,0.1952348167349166,2011-11-06 11:30:00,-0.11614197251952264,12619,Germany,0.01295173149396733,14
CANDLEHOLDER PINK HANGING HEART,-0.050120783529626144,2011-03-20 10:13:00,-0.007534115934443245,13593,United Kingdom,-0.03428665836065813,35
CHILDS GARDEN BRUSH PINK,-0.06684957445675406,2011-04-10 12:53:00,-0.0459993984749922,17372,United Kingdom,-0.06567106805859423,35
PINK FAIRY CAKE CHILDRENS APRON,-0.05569704717200212,2011-08-21 15:17:00,-0.05278738951155967,17059,United Kingdom,-0.05353791997949523,35
POLYESTER FILLER PAD 45x45cm,-0.027815728960122257,2011-10-12 13:30:00,-0.07088869894240624,14834,United Kingdom,-0.03234535466800229,35
CARDHOLDER HOLLY WREATH METAL,-0.05569704717200212,2011-11-11 14:50:00,0.02866850292724988,17052,United Kingdom,-0.03606618674559266,35
RED ROCKING HORSE HAND PAINTED,-0.06127331081437809,2011-06-17 12:16:00,-0.08446468101554117,15021,United Kingdom,-0.06437686559682367,35
SET OF 3 CAKE TINS PANTRY DESIGN ,-0.06684957445675406,2011-04-12 10:48:00,0.08297243121978959,18109,United Kingdom,-0.056449875518478985,35
RIBBON REEL STRIPES DESIGN ,-0.016663201675370314,2011-09-26 13:36:00,-0.0663633715846946,13639,United Kingdom,-0.01907977943485405,35
PACK OF 6 SKULL PAPER CUPS,-0.005510674390618371,2011-02-22 15:45:00,-0.11161664516181101,14646,Netherlands,-0.04722868297836374,23
FRENCH BATHROOM SIGN BLUE METAL,-0.05569704717200212,2011-02-20 12:14:00,-0.0663633715846946,16115,United Kingdom,-0.056449875518478985,35
CIRCUS PARADE LUNCH BOX ,-0.06684957445675406,2011-01-24 09:52:00,-0.05278738951155967,14796,United Kingdom,-0.0661563939817582,35
TUSCAN VILLA BIRD TABLE ,-0.06127331081437809,2011-11-23 15:53:00,0.23230823402427372,17290,United Kingdom,-0.01907977943485405,35
TEA TIME PARTY BUNTING,0.03909943474838941,2011-03-29 13:58:00,0.08297243121978959,16422,United Kingdom,0.24784947830532406,35
NATURAL SLATE HEART CHALKBOARD ,-0.038968256244874204,2011-07-04 14:07:00,-0.007534115934443245,12921,United Kingdom,-0.01519717204954236,35
LANDMARK FRAME BAKER STREET ,-0.06684957445675406,2011-11-15 12:42:00,0.4246346467270185,14725,United Kingdom,-0.03202180405255965,35
RABBIT NIGHT LIGHT,-0.050120783529626144,2011-10-30 14:04:00,-0.04690446394653453,14572,United Kingdom,-0.04554621977806201,35
PARTY METAL SIGN ,-0.005510674390618371,2011-09-29 08:27:00,-0.07541402630011788,18235,United Kingdom,-0.016167823895870292,35
RED RETROSPOT OVEN GLOVE ,-0.016663201675370314,2011-04-11 12:20:00,-0.08446468101554117,14911,EIRE,-0.03202180405255965,10
NOVELTY BISCUITS CAKE STAND 3 TIER,0.061404489317893295,2011-03-29 11:14:00,0.24362155241855282,14646,Netherlands,0.5875776245200961,23
REGENCY TEA STRAINER,-0.050120783529626144,2011-05-04 14:11:00,0.02866850292724988,13047,United Kingdom,-0.023933038666493652,35
LUNCH BAG WOODLAND,-0.06127331081437809,2011-06-16 15:07:00,-0.0663633715846946,13263,United Kingdom,-0.061788460673282544,35
HOME SWEET HOME BOTTLE ,-0.06127331081437809,2011-11-11 16:58:00,-0.04690446394653453,17191,United Kingdom,-0.05900592538047584,35
CHOCOLATE HOT WATER BOTTLE,-0.038968256244874204,2010-12-02 11:57:00,0.08297243121978959,14390,United Kingdom,0.023628901803574454,35
SMALL RED BABUSHKA NOTEBOOK ,-0.05569704717200212,2011-11-27 12:13:00,-0.10256599044638771,17365,United Kingdom,-0.06421509028910234,35
JINGLE BELL HEART ANTIQUE SILVER,-0.06127331081437809,2011-12-08 13:50:00,-0.04690446394653453,13521,United Kingdom,-0.05900592538047584,35
FELTCRAFT DOLL EMILY,-0.038968256244874204,2011-03-03 13:45:00,-0.007534115934443245,17416,United Kingdom,-0.01519717204954236,35
LUNCH BAG WOODLAND,-0.016663201675370314,2011-04-08 09:54:00,-0.0663633715846946,12705,Germany,-0.01907977943485405,14
PICTURE DOMINOES,0.061404489317893295,2011-11-14 09:00:00,-0.07541402630011788,18263,United Kingdom,0.040129983191149084,35
DO NOT TOUCH MY STUFF DOOR HANGER ,-0.06684957445675406,2011-10-25 13:10:00,-0.12338249629186127,16549,United Kingdom,-0.07120378358266337,35
DOLLY CABINET 3 DRAWERS ,-0.06127331081437809,2011-11-30 09:24:00,0.5355051669909536,12953,United Kingdom,0.02427600303445972,35
MILK PAN RED RETROSPOT,-0.06684957445675406,2011-01-09 11:27:00,0.02866850292724988,14800,United Kingdom,-0.06033248290379067,35
GLASS JAR KINGS CHOICE,-0.06684957445675406,2011-01-30 15:52:00,-0.007534115934443245,14502,United Kingdom,-0.0629208878273318,35
RED METAL BEACH SPADE ,-0.016663201675370314,2011-05-01 11:10:00,-0.08446468101554117,14800,United Kingdom,-0.03202180405255965,35
SET OF 6 SNACK LOAF BAKING CASES,-0.06684957445675406,2011-11-04 13:16:00,-0.10347105591793004,17274,United Kingdom,-0.06978016087471577,35
WALL ART KEEP CALM ,-0.06127331081437809,2011-11-06 11:20:00,0.23230823402427372,17769,United Kingdom,-0.01907977943485405,35
FRYING PAN RED RETROSPOT,-0.038968256244874204,2011-12-06 11:39:00,-0.08446468101554117,14418,United Kingdom,-0.04819933482469166,35
TREASURE TIN GYMKHANA DESIGN,-0.038968256244874204,2011-09-22 15:40:00,-0.04690446394653453,14125,United Kingdom,-0.03208651417564818,35
DRAWER KNOB CERAMIC IVORY,-0.005510674390618371,2011-08-17 08:50:00,-0.07541402630011788,12722,France,-0.016167823895870292,13
CARD BILLBOARD FONT,-0.005510674390618371,2011-07-20 13:55:00,-0.12202489808454779,16186,United Kingdom,-0.05615867996458061,35
GIANT 50'S CHRISTMAS CRACKER,-0.005510674390618371,2011-10-14 14:16:00,-0.010249312349070233,13717,United Kingdom,0.03974172245261792,35
18PC WOODEN CUTLERY SET DISPOSABLE,-0.06127331081437809,2011-06-26 14:54:00,-0.08446468101554117,15644,United Kingdom,-0.06437686559682367,35
SET/6 FRUIT SALAD PAPER CUPS,-0.06127331081437809,2011-06-13 11:33:00,-0.13243315100728456,16205,United Kingdom,-0.07123613864420764,35
FRENCH BLUE METAL DOOR SIGN 1,-0.06684957445675406,2011-08-17 13:04:00,-0.08446468101554117,17757,United Kingdom,-0.06842124828985667,35
CERAMIC PLATE STRAWBERRY DESIGN,0.01679438017888552,2011-12-05 10:00:00,-0.12338249629186127,13126,United Kingdom,-0.05227607257926893,35
OWL DOORSTOP,-0.05569704717200212,2011-08-24 09:46:00,0.08297243121978959,13013,United Kingdom,-0.02441836458965761,35
12 PENCILS SMALL TUBE SKULL,-0.016663201675370314,2011-09-18 12:40:00,-0.11161664516181101,13566,United Kingdom,-0.05143484097911806,35
TRADITIONAL PICK UP STICKS GAME ,-0.06684957445675406,2011-10-23 16:19:00,-0.08446468101554117,15436,United Kingdom,-0.06842124828985667,35
SET OF 4 PANTRY JELLY MOULDS,-0.005510674390618371,2011-09-16 10:02:00,-0.08446468101554117,15498,United Kingdom,-0.023933038666493652,35
ZINC METAL HEART DECORATION,-0.005510674390618371,2011-03-30 09:17:00,-0.08446468101554117,13720,United Kingdom,-0.023933038666493652,35
CAKE PLATE LOVEBIRD WHITE,-0.05569704717200212,2011-04-12 14:43:00,0.08297243121978959,15358,United Kingdom,-0.02441836458965761,35
ROLL WRAP VINTAGE SPOT ,-0.044544519887250174,2011-11-28 11:26:00,-0.08446468101554117,15714,United Kingdom,-0.052243717517724664,35
HERB MARKER ROSEMARY,-0.005510674390618371,2011-04-17 14:05:00,-0.11161664516181101,15410,United Kingdom,-0.04722868297836374,35
SINGLE ANTIQUE ROSE HOOK IVORY,-0.005510674390618371,2011-07-22 10:00:00,-0.07541402630011788,14852,United Kingdom,-0.016167823895870292,35
CAKE STAND LOVEBIRD 2 TIER WHITE,-0.038968256244874204,2011-12-05 12:33:00,-0.007534115934443245,16746,United Kingdom,-0.01519717204954236,35
ZINC HEART FLOWER T-LIGHT HOLDER,0.01679438017888552,2011-05-23 09:43:00,-0.08446468101554117,13988,United Kingdom,-0.0077555078943616455,35
PINK  POLKADOT CUP,-0.06684957445675406,2011-10-24 13:37:00,-0.10256599044638771,15271,United Kingdom,-0.06971545075162723,35
LUNCH BAG RED RETROSPOT,-0.06684957445675406,2011-07-20 14:55:00,-0.0663633715846946,14056,United Kingdom,-0.06712704582808611,35
VINTAGE SNAKES & LADDERS,-0.050120783529626144,2011-06-06 14:13:00,0.02866850292724988,18236,United Kingdom,-0.023933038666493652,35
HOME SWEET HOME MUG,-0.005510674390618371,2011-02-21 08:50:00,-0.08446468101554117,18094,United Kingdom,-0.023933038666493652,35
POTTERING IN THE SHED METAL SIGN,-0.005510674390618371,2011-01-07 16:34:00,-0.05278738951155967,14867,United Kingdom,0.0032452130306881138,35
CHRISTMAS RETROSPOT ANGEL WOOD,0.26214998044342824,2011-10-21 08:47:00,-0.10256599044638771,14156,EIRE,0.09254518289285679,10
WOOD STOCKING CHRISTMAS SCANDISPOT,0.1952348167349166,2011-07-18 11:55:00,-0.10256599044638771,12744,Singapore,0.05954302011770749,29
SET OF 20 KIDS COOKIE CUTTERS,-0.06684957445675406,2011-01-14 14:39:00,-0.0459993984749922,17954,United Kingdom,-0.06567106805859423,35
CHILDS GARDEN TROWEL PINK,-0.005510674390618371,2011-04-17 10:17:00,-0.10256599044638771,14156,EIRE,-0.03946346820774038,10
PAPER LANTERN 7 POINT SNOW STAR,-0.038968256244874204,2011-10-21 14:23:00,0.1599029963008875,14329,United Kingdom,0.05663106457872376,35
BAKING SET 9 PIECE RETROSPOT ,0.061404489317893295,2011-05-19 08:50:00,0.05129513971580809,15116,United Kingdom,0.25755599676860325,35
WOOD STAMP SET FLOWERS,-0.06127331081437809,2011-11-06 12:50:00,-0.10347105591793004,16372,United Kingdom,-0.06709469076654184,35
GREEN CHRISTMAS TREE STRING 20LIGHT,-0.06684957445675406,2010-12-06 14:51:00,0.08297243121978959,17841,United Kingdom,-0.056449875518478985,35
MOROCCAN TEA GLASS,-0.005510674390618371,2010-12-09 13:24:00,-0.10256599044638771,18041,United Kingdom,-0.03946346820774038,35
LOLITA  DESIGN  COTTON TOTE BAG,-0.06684957445675406,2011-07-17 15:11:00,-0.039211407438424745,14606,United Kingdom,-0.06518574213543027,35
PINK  HONEYCOMB PAPER FAN,-0.005510674390618371,2011-06-20 13:27:00,-0.11161664516181101,12432,Norway,-0.04722868297836374,24
SET 12 COLOUR PENCILS SPACEBOY ,0.01679438017888552,2011-11-03 14:37:00,-0.11161664516181101,12352,Norway,-0.038816366976855095,24
PAPER BUNTING WHITE LACE,-0.038968256244874204,2011-04-28 12:49:00,-0.007534115934443245,17720,United Kingdom,-0.01519717204954236,35
T-LIGHT GLASS FLUTED ANTIQUE,-0.005510674390618371,2011-11-09 08:36:00,-0.08446468101554117,13046,United Kingdom,-0.023933038666493652,35
16 PIECE CUTLERY SET PANTRY DESIGN,-0.06684957445675406,2011-06-20 13:14:00,0.5807584405680701,16713,United Kingdom,-0.020859307819788574,35
PACK OF 12 LONDON TISSUES ,2.7380110376583597,2011-02-18 12:31:00,-0.12971795459265759,14101,United Kingdom,0.3352081444748369,35
